,0,0,1,2,3,4,5,0,0
97,2021-12-06,6.943,0.0,0.0,0.6,0.0,0.1,12.250079809095029,50.014496
98,2021-12-07,6.961,0.0,0.0,0.0,0.0,0.0,12.313433188369187,47.931023
99,2021-12-08,6.997,0.0,0.0,0.0,0.0,0.0,12.35742859064291,46.785183
100,2021-12-09,7.022,0.0,0.0,0.0,0.0,0.0,14.185877509138775,46.730667
101,2021-12-10,8.061,0.0,0.0,0.0,0.0,0.2,3.9771843655444274,47.509117
102,2021-12-11,2.26,0.0,0.0,0.0,0.0,0.0,4.165484687275956,44.268467
103,2021-12-12,2.367,0.0,0.0,0.0,0.0,0.0,24.841563939834135,43.681366
104,2021-12-13,14.116,0.0,0.0,0.0,0.0,0.0,4.413618756099746,51.11984
105,2021-12-14,2.508,0.0,0.0,0.0,0.0,0.0,14.81589166969847,44.663303
106,2021-12-15,8.419,0.0,0.0,0.0,0.0,0.0,2.8720198604285425,47.154694
107,2021-12-16,1.632,0.0,0.0,0.0,0.0,0.0,6.947753927066107,43.288155
108,2021-12-17,3.948,0.0,0.0,0.0,0.0,0.0,15.241767163708094,43.833374
109,2021-12-18,8.661,0.0,0.0,0.0,0.2,0.1,5.214335077481478,46.941135
110,2021-12-19,2.963,0.0,0.0,0.3,0.1,0.2,15.542695715260349,43.830673
111,2021-12-20,8.832,0.0,0.0,0.0,0.0,0.0,1.4606473554875554,46.956974
112,2021-12-21,0.8300000000000001,0.0,0.0,0.0,0.0,0.0,4.67055190537828,42.105953
113,2021-12-22,2.654,0.0,0.0,0.0,0.0,0.0,11.584869326716358,42.44454
114,2021-12-23,6.583,0.0,0.0,0.0,0.1,0.0,0.0,45.19523
115,2021-12-24,0.0,0.0,0.1,0.0,0.2,0.0,9.189759626934958,41.254917
116,2021-12-25,5.222,0.0,0.0,0.0,0.0,0.3,0.3150070802798463,43.866398
117,2021-12-26,0.179,0.0,0.0,0.0,0.0,0.0,6.499000823874147,41.358757
118,2021-12-27,3.693,3.0999999999999996,0.0,2.2,1.5,1.5,6.673222616878085,43.021294
119,2021-12-28,3.792,0.1,0.5,0.0,0.1,0.0,6.843924777700123,45.392677
120,2021-12-29,3.889,0.0,0.0,0.0,0.0,0.0,5.9640167322256925,43.708126
121,2021-12-30,3.389,0.0,0.0,0.0,0.0,0.0,0.0,43.53876
122,2021-12-31,0.0,0.2,0.0,0.0,0.0,0.0,7.361310708439088,41.301235
123,2022-01-01,4.183,0.2,0.7,0.0,0.0,0.0,1.5257605508526633,43.43324
124,2022-01-02,0.867,0.0,0.0,0.3,0.4,0.8,4.684630434105871,42.069565
125,2022-01-03,2.662,0.0,0.0,0.0,0.0,0.0,15.71339787608239,43.138294
126,2022-01-04,8.929,0.0,0.0,0.0,0.0,0.0,8.989140592566786,46.532917
127,2022-01-05,5.108,0.0,0.0,0.0,0.0,0.0,5.18089857175345,44.646393
128,2022-01-06,2.944,0.0,0.0,0.0,0.0,0.0,9.249593374027217,42.98656
129,2022-01-07,5.256,0.0,0.0,0.0,0.0,0.0,5.52054307730658,44.380363
130,2022-01-08,3.137,0.0,0.0,0.0,0.0,0.0,0.827113562745965,43.258305
131,2022-01-09,0.47,0.0,0.4,0.6,0.7,1.1,6.916077237429027,41.338314
132,2022-01-10,3.93,0.0,0.0,0.0,0.0,0.0,5.14922188211637,44.241096
133,2022-01-11,2.926,0.0,0.0,0.0,0.0,0.0,2.472541607783151,42.773304
134,2022-01-12,1.405,0.0,0.0,0.0,0.0,0.0,0.7092058846523914,41.612732
135,2022-01-13,0.403,0.0,0.0,0.0,0.0,0.0,1.8654050564057936,40.874256
