,0,0,0
205,2019-08-07,47.554,-10.602624
206,2019-08-08,696.082,435.3277
207,2019-08-09,477.327,582.134
208,2019-08-10,225.702,272.41394
209,2019-08-11,144.013,115.06247
210,2019-08-12,97.715,86.495804
211,2019-08-13,97.715,104.667366
212,2019-08-14,87.352,235.76157
213,2019-08-15,66.759,125.64462
214,2019-08-16,134.044,176.00223
215,2019-08-17,301.198,277.0773
216,2019-08-18,155.852,181.2273
217,2019-08-19,108.652,31.692333
218,2019-08-20,76.704,49.747032
219,2019-08-21,56.147,-6.7716427
220,2019-08-22,45.459,15.715565
221,2019-08-23,40.517,44.91295
222,2019-08-24,35.345,66.54884
223,2019-08-25,30.026999999999997,106.66838
224,2019-08-26,30.186,80.91751
225,2019-08-27,23.434,66.36737
226,2019-08-28,24.53,-36.711475
227,2019-08-29,24.261,83.62864
228,2019-08-30,19.434,12.9305
229,2019-08-31,19.505,6.677843
230,2019-09-01,19.545,-3.4150646
231,2019-09-02,13.833,-17.969395
232,2019-09-03,19.109,-23.962835
233,2019-09-04,19.166,13.245335
234,2019-09-05,19.187,77.36197
235,2019-09-06,65.545,336.21368
236,2019-09-07,148.089,328.6351
237,2019-09-08,75.541,196.94948
238,2019-09-09,60.483,93.54184
239,2019-09-10,50.172,40.829704
240,2019-09-11,112.601,296.92905
241,2019-09-12,581.673,402.8518
242,2019-09-13,295.849,321.9022
243,2019-09-14,162.96,145.33717
244,2019-09-15,103.942,82.0623
245,2019-09-16,82.417,38.572453
246,2019-09-17,71.788,1.7286646
247,2019-09-18,50.289,33.069416
248,2019-09-19,44.975,-21.36868
249,2019-09-20,39.506,-13.393207
250,2019-09-21,34.019,-3.0376606
251,2019-09-22,33.995,-12.643033
252,2019-09-23,45.03,174.3193
253,2019-09-24,180.608,258.15454
254,2019-09-25,98.564,85.85174
255,2019-09-26,76.808,23.22756
256,2019-09-27,49.428,2.646242
257,2019-09-28,44.004,-45.99749
258,2019-09-29,38.504,-13.788266
259,2019-09-30,27.572,-21.609358
260,2019-10-01,33.211,-27.033821
261,2019-10-02,27.564,-9.845167
262,2019-10-03,38.543,94.56701
263,2019-10-04,268.601,285.8519
264,2019-10-05,216.43,252.85321
265,2019-10-06,122.714,124.74967
266,2019-10-07,89.076,49.517277
267,2019-10-08,66.521,45.039635
268,2019-10-09,60.878,10.898147
269,2019-10-10,49.745,19.12147
270,2019-10-11,43.93,-11.788798
271,2019-10-12,38.335,7.073897
272,2019-10-13,32.697,25.570774
273,2019-10-14,27.068,9.423402
274,2019-10-15,27.135,38.441685
275,2019-10-16,21.438,-30.561888
276,2019-10-17,27.084,3.9810603
277,2019-10-18,21.487,-37.177273
278,2019-10-19,21.508,-9.727532
279,2019-10-20,15.964999999999998,-30.166054
280,2019-10-21,21.583,-29.511114
281,2019-10-22,15.662,-29.197495
282,2019-10-23,15.954,-25.677595
283,2019-10-24,21.604,-16.520031
284,2019-10-25,10.895,-22.056725
285,2019-10-26,10.937,-24.676702
286,2019-10-27,16.451,-34.673054
287,2019-10-28,11.044,-23.995941
288,2019-10-29,11.042,-23.252941
289,2019-10-30,16.565,-17.503159
290,2019-10-31,11.126,-17.664713
291,2019-11-01,11.161,-26.960548
292,2019-11-02,12.037,-28.063517
